pedido_id,route_id,stop_id,station_code,fecha,hora_salida_utc,tipo_parada,lat,lng,zone_id,distancia_deposito_km,num_paquetes,volumen_total_m3,volumen_promedio_m3,tiempo_servicio_seg,tiene_ventana_horaria,duracion_ventana_min,secuencia_real,capacidad_vehiculo_m3,retrasado_estimado
AMZ-04277,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,II,DCH3,2018-07-30,13:06:11,Dropoff,41.739436,-88.334837,C-6.3B,20.943,1,0.0322,0.0322,66.0,0,0.0,3,4.2475,0
AMZ-04278,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,IJ,DCH3,2018-07-30,13:06:11,Dropoff,41.705242,-88.340553,C-6.1C,22.939,1,0.0057,0.0057,35.0,0,0.0,88,4.2475,0
AMZ-04279,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,IP,DCH3,2018-07-30,13:06:11,Dropoff,41.728685,-88.32674,C-7.1D,20.762,1,0.0104,0.0104,91.0,0,0.0,23,4.2475,0
AMZ-04280,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,IQ,DCH3,2018-07-30,13:06:11,Dropoff,41.701092,-88.338203,C-6.1C,22.992,1,0.0006,0.0006,47.0,0,0.0,81,4.2475,0
AMZ-04281,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,IT,DCH3,2018-07-30,13:06:11,Dropoff,41.755079,-88.35915,C-5.3A,22.368,2,0.0126,0.0063,42.5,0,0.0,153,4.2475,0
AMZ-04282,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,IU,DCH3,2018-07-30,13:06:11,Dropoff,41.758713,-88.365477,C-5.3B,22.786,1,0.002,0.002,89.0,0,0.0,197,4.2475,0
AMZ-04283,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,IV,DCH3,2018-07-30,13:06:11,Dropoff,41.725217,-88.336929,C-7.1D,21.691,2,0.003,0.0015,34.0,0,0.0,16,4.2475,0
AMZ-04284,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,JA,DCH3,2018-07-30,13:06:11,Dropoff,41.726662,-88.33913,C-7.1D,21.795,1,0.0032,0.0032,108.0,0,0.0,12,4.2475,0
AMZ-04285,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,JF,DCH3,2018-07-30,13:06:11,Dropoff,41.709646,-88.335764,C-6.1B,22.357,1,0.0016,0.0016,62.0,0,0.0,103,4.2475,0
AMZ-04286,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,JI,DCH3,2018-07-30,13:06:11,Dropoff,41.702361,-88.343497,C-6.1C,23.307,1,0.0005,0.0005,21.0,0,0.0,86,4.2475,0
AMZ-04287,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,JJ,DCH3,2018-07-30,13:06:11,Dropoff,41.750408,-88.330964,C-6.3A,20.252,1,0.0041,0.0041,43.0,0,0.0,128,4.2475,0
AMZ-04288,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,JN,DCH3,2018-07-30,13:06:11,Dropoff,41.753136,-88.353029,C-5.2A,21.93,1,0.0104,0.0104,78.0,0,0.0,157,4.2475,0
AMZ-04289,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,JS,DCH3,2018-07-30,13:06:11,Dropoff,41.753884,-88.352567,C-5.2A,21.872,1,0.0046,0.0046,51.0,0,0.0,158,4.2475,0
AMZ-04290,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KD,DCH3,2018-07-30,13:06:11,Dropoff,41.757308,-88.342588,C-6.1A,20.975,2,0.0115,0.0057,18.5,0,0.0,171,4.2475,0
AMZ-04291,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KH,DCH3,2018-07-30,13:06:11,Dropoff,41.756128,-88.362362,C-5.3B,22.599,1,0.0477,0.0477,64.0,0,0.0,191,4.2475,0
AMZ-04292,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KJ,DCH3,2018-07-30,13:06:11,Dropoff,41.721,-88.33933,C-6.2D,22.065,1,0.0104,0.0104,59.0,0,0.0,42,4.2475,0
AMZ-04293,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KO,DCH3,2018-07-30,13:06:11,Dropoff,41.756918,-88.365809,C-5.3B,22.857,2,0.0062,0.0031,16.0,0,0.0,194,4.2475,0
AMZ-04294,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KS,DCH3,2018-07-30,13:06:11,Dropoff,41.713681,-88.326428,C-6.2C,21.462,1,0.0036,0.0036,46.0,0,0.0,75,4.2475,0
AMZ-04295,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KT,DCH3,2018-07-30,13:06:11,Dropoff,41.721077,-88.334828,C-6.2D,21.722,1,0.0104,0.0104,29.0,0,0.0,39,4.2475,0
AMZ-04296,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KV,DCH3,2018-07-30,13:06:11,Dropoff,41.718441,-88.326784,C-6.3D,21.248,1,0.0092,0.0092,48.0,0,0.0,53,4.2475,0
AMZ-04297,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KX,DCH3,2018-07-30,13:06:11,Dropoff,41.718135,-88.332813,C-6.3D,21.712,1,0.0179,0.0179,29.0,0,0.0,48,4.2475,0
AMZ-04298,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,KZ,DCH3,2018-07-30,13:06:11,Dropoff,41.711466,-88.32343,C-6.3C,21.359,2,0.0158,0.0079,38.5,0,0.0,59,4.2475,0
AMZ-04299,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LB,DCH3,2018-07-30,13:06:11,Dropoff,41.712984,-88.341608,C-6.1B,22.619,2,0.0369,0.0185,33.5,0,0.0,102,4.2475,0
AMZ-04300,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LF,DCH3,2018-07-30,13:06:11,Dropoff,41.741208,-88.340141,C-6.3A,21.292,1,0.0157,0.0157,178.0,1,420.0,122,4.2475,0
AMZ-04301,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LG,DCH3,2018-07-30,13:06:11,Dropoff,41.709512,-88.321283,C-6.3C,21.309,1,0.0104,0.0104,30.0,0,0.0,61,4.2475,0
AMZ-04302,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LI,DCH3,2018-07-30,13:06:11,Dropoff,41.713705,-88.328648,C-6.2C,21.624,1,0.0057,0.0057,50.0,0,0.0,70,4.2475,0
AMZ-04303,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LN,DCH3,2018-07-30,13:06:11,Dropoff,41.722756,-88.331151,C-6.1D,21.367,1,0.0014,0.0014,43.0,0,0.0,38,4.2475,0
AMZ-04304,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LQ,DCH3,2018-07-30,13:06:11,Dropoff,41.709285,-88.327192,C-6.3C,21.75,1,0.0157,0.0157,87.0,0,0.0,65,4.2475,0
AMZ-04305,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LV,DCH3,2018-07-30,13:06:11,Dropoff,41.720095,-88.331828,C-6.1D,21.543,1,0.0017,0.0017,30.0,0,0.0,36,4.2475,0
AMZ-04306,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LW,DCH3,2018-07-30,13:06:11,Dropoff,41.700163,-88.335775,C-6.1C,22.869,1,0.0021,0.0021,35.0,0,0.0,82,4.2475,0
AMZ-04307,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LX,DCH3,2018-07-30,13:06:11,Dropoff,41.758949,-88.353323,C-5.2A,21.797,1,0.0057,0.0057,38.0,0,0.0,165,4.2475,0
AMZ-04308,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LY,DCH3,2018-07-30,13:06:11,Dropoff,41.754277,-88.341192,C-6.1A,20.949,2,0.0077,0.0039,64.5,0,0.0,173,4.2475,0
AMZ-04309,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,LZ,DCH3,2018-07-30,13:06:11,Dropoff,41.721952,-88.340618,C-6.2D,22.118,1,0.0059,0.0059,39.0,0,0.0,43,4.2475,0
AMZ-04310,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MC,DCH3,2018-07-30,13:06:11,Dropoff,41.749168,-88.344018,C-6.2A,21.329,1,0.0034,0.0034,43.0,0,0.0,182,4.2475,0
AMZ-04311,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MJ,DCH3,2018-07-30,13:06:11,Dropoff,41.711542,-88.328363,C-6.2C,21.716,1,0.0179,0.0179,353.0,1,240.0,67,4.2475,0
AMZ-04312,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MK,DCH3,2018-07-30,13:06:11,Dropoff,41.709793,-88.345957,C-6.1B,23.101,1,0.0009,0.0009,38.0,0,0.0,98,4.2475,0
AMZ-04313,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MP,DCH3,2018-07-30,13:06:11,Dropoff,41.710893,-88.342703,C-6.2B,22.805,1,0.0016,0.0016,138.0,1,480.0,106,4.2475,0
AMZ-04314,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MR,DCH3,2018-07-30,13:06:11,Dropoff,41.71634,-88.328938,C-6.2C,21.512,1,0.0079,0.0079,32.0,0,0.0,72,4.2475,0
AMZ-04315,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MX,DCH3,2018-07-30,13:06:11,Dropoff,41.745174,-88.329843,C-6.3B,20.341,1,0.0007,0.0007,104.0,0,0.0,1,4.2475,0
AMZ-04316,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MY,DCH3,2018-07-30,13:06:11,Dropoff,41.709328,-88.34763,C-6.1B,23.248,2,0.0098,0.0049,32.0,0,0.0,97,4.2475,0
AMZ-04317,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,MZ,DCH3,2018-07-30,13:06:11,Dropoff,41.705252,-88.343097,C-6.1B,23.124,2,0.0133,0.0066,80.0,0,0.0,93,4.2475,0
AMZ-04318,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,NF,DCH3,2018-07-30,13:06:11,Dropoff,41.760635,-88.349245,C-5.1A,21.425,1,0.0027,0.0027,59.0,0,0.0,146,4.2475,0
AMZ-04319,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,NJ,DCH3,2018-07-30,13:06:11,Dropoff,41.708305,-88.336212,C-6.1B,22.46,1,0.0012,0.0012,24.0,0,0.0,105,4.2475,0
AMZ-04320,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,NW,DCH3,2018-07-30,13:06:11,Dropoff,41.753354,-88.338095,C-6.1A,20.728,2,0.0168,0.0084,35.0,0,0.0,176,4.2475,0
AMZ-04321,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,OC,DCH3,2018-07-30,13:06:11,Dropoff,41.75691,-88.36522,C-5.3B,22.81,2,0.0712,0.0356,62.0,0,0.0,193,4.2475,0
AMZ-04322,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,OD,DCH3,2018-07-30,13:06:11,Dropoff,41.746727,-88.346796,C-6.2A,21.628,1,0.0095,0.0095,61.0,0,0.0,183,4.2475,0
AMZ-04323,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,OM,DCH3,2018-07-30,13:06:11,Dropoff,41.761424,-88.36385,C-5.3B,22.59,3,0.0149,0.005,59.7,0,0.0,201,4.2475,1
AMZ-04324,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,OR,DCH3,2018-07-30,13:06:11,Dropoff,41.726463,-88.337815,C-7.1D,21.704,3,0.0427,0.0142,23.0,0,0.0,13,4.2475,1
AMZ-04325,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,OW,DCH3,2018-07-30,13:06:11,Dropoff,41.757898,-88.350972,C-5.1A,21.635,1,0.0063,0.0063,51.0,0,0.0,140,4.2475,0
AMZ-04326,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,OZ,DCH3,2018-07-30,13:06:11,Dropoff,41.728439,-88.329597,C-7.1D,20.99,1,0.0005,0.0005,130.0,0,0.0,21,4.2475,0
AMZ-04327,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,PB,DCH3,2018-07-30,13:06:11,Dropoff,41.753507,-88.34119,C-6.1A,20.971,1,0.0057,0.0057,33.0,0,0.0,174,4.2475,0
AMZ-04328,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,PC,DCH3,2018-07-30,13:06:11,Dropoff,41.728334,-88.326738,C-7.1D,20.778,2,0.0032,0.0016,22.5,0,0.0,24,4.2475,0
AMZ-04329,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,PE,DCH3,2018-07-30,13:06:11,Dropoff,41.712749,-88.329799,C-6.2C,21.758,1,0.0038,0.0038,31.0,0,0.0,68,4.2475,0
AMZ-04330,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,PH,DCH3,2018-07-30,13:06:11,Dropoff,41.761678,-88.360278,C-5.3A,22.294,1,0.0133,0.0133,114.0,1,420.0,149,4.2475,0
AMZ-04331,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,PS,DCH3,2018-07-30,13:06:11,Dropoff,41.716572,-88.340701,C-6.2B,22.377,1,0.0036,0.0036,31.0,0,0.0,116,4.2475,0
AMZ-04332,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,PW,DCH3,2018-07-30,13:06:11,Dropoff,41.708384,-88.342531,C-6.1B,22.92,2,0.0067,0.0034,27.0,0,0.0,95,4.2475,0
AMZ-04333,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,PX,DCH3,2018-07-30,13:06:11,Dropoff,41.701987,-88.343837,C-6.1C,23.352,3,0.0407,0.0136,19.3,0,0.0,84,4.2475,1
AMZ-04334,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,QF,DCH3,2018-07-30,13:06:11,Dropoff,41.756759,-88.357982,C-5.3A,22.23,2,0.0055,0.0027,49.5,0,0.0,155,4.2475,0
AMZ-04335,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,QH,DCH3,2018-07-30,13:06:11,Dropoff,41.714152,-88.330764,C-6.2C,21.757,4,0.0151,0.0038,18.0,0,0.0,69,4.2475,1
AMZ-04336,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,QS,DCH3,2018-07-30,13:06:11,Dropoff,41.704684,-88.338212,C-6.1C,22.798,1,0.0045,0.0045,172.0,0,0.0,89,4.2475,0
AMZ-04337,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,QT,DCH3,2018-07-30,13:06:11,Dropoff,41.756068,-88.349583,C-5.1A,21.572,1,0.0051,0.0051,66.0,0,0.0,138,4.2475,0
AMZ-04338,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RA,DCH3,2018-07-30,13:06:11,Dropoff,41.757159,-88.362162,C-5.3B,22.557,1,0.0584,0.0584,71.0,0,0.0,192,4.2475,0
AMZ-04339,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RB,DCH3,2018-07-30,13:06:11,Dropoff,41.717698,-88.340391,C-6.2B,22.3,1,0.0029,0.0029,34.0,0,0.0,117,4.2475,0
AMZ-04340,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RH,DCH3,2018-07-30,13:06:11,Dropoff,41.711575,-88.345862,C-6.2B,23.005,2,0.0194,0.0097,62.0,0,0.0,110,4.2475,0
AMZ-04341,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RI,DCH3,2018-07-30,13:06:11,Dropoff,41.712063,-88.321057,C-6.3C,21.155,1,0.0179,0.0179,34.0,0,0.0,57,4.2475,0
AMZ-04342,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RJ,DCH3,2018-07-30,13:06:11,Dropoff,41.728095,-88.342637,C-6.3B,22.002,1,0.0095,0.0095,56.0,0,0.0,10,4.2475,0
AMZ-04343,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RK,DCH3,2018-07-30,13:06:11,Dropoff,41.728053,-88.364638,C-6.3A,23.702,2,0.0044,0.0022,120.0,1,420.0,121,4.2475,0
AMZ-04344,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RL,DCH3,2018-07-30,13:06:11,Dropoff,41.712958,-88.345073,C-6.2B,22.879,2,0.0191,0.0095,116.5,0,0.0,108,4.2475,0
AMZ-04345,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RM,DCH3,2018-07-30,13:06:11,Dropoff,41.725882,-88.344317,C-6.3B,22.225,1,0.0226,0.0226,41.0,0,0.0,8,4.2475,0
AMZ-04346,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RN,DCH3,2018-07-30,13:06:11,Dropoff,41.713891,-88.32496,C-6.2C,21.344,2,0.0086,0.0043,24.5,0,0.0,73,4.2475,0
AMZ-04347,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RQ,DCH3,2018-07-30,13:06:11,Dropoff,41.757645,-88.346526,C-5.1A,21.283,1,0.0032,0.0032,85.0,0,0.0,136,4.2475,0
AMZ-04348,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,RZ,DCH3,2018-07-30,13:06:11,Dropoff,41.701518,-88.344018,C-6.1C,23.39,1,0.0044,0.0044,24.0,0,0.0,85,4.2475,0
AMZ-04349,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SA,DCH3,2018-07-30,13:06:11,Dropoff,41.751666,-88.348255,C-6.2A,21.59,2,0.0061,0.0031,95.5,0,0.0,186,4.2475,0
AMZ-04350,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SD,DCH3,2018-07-30,13:06:11,Dropoff,41.711507,-88.325691,C-6.3C,21.522,1,0.0035,0.0035,105.0,0,0.0,66,4.2475,0
AMZ-04351,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SE,DCH3,2018-07-30,13:06:11,Dropoff,41.719952,-88.336839,C-6.2D,21.926,1,0.0179,0.0179,77.0,0,0.0,41,4.2475,0
AMZ-04352,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SI,DCH3,2018-07-30,13:06:11,Dropoff,41.701374,-88.335648,C-6.1C,22.793,1,0.0063,0.0063,33.0,0,0.0,80,4.2475,0
AMZ-04353,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SJ,DCH3,2018-07-30,13:06:11,Dropoff,41.71676,-88.344845,C-6.2B,22.678,2,0.007,0.0035,17.0,0,0.0,113,4.2475,0
AMZ-04354,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SL,DCH3,2018-07-30,13:06:11,Dropoff,41.71697,-88.327471,C-6.3D,21.372,1,0.0063,0.0063,27.0,0,0.0,51,4.2475,0
AMZ-04355,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SM,DCH3,2018-07-30,13:06:11,Dropoff,41.722651,-88.323078,C-6.1D,20.766,1,0.0063,0.0063,83.0,0,0.0,32,4.2475,0
AMZ-04356,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SS,DCH3,2018-07-30,13:06:11,Dropoff,41.72529,-88.328587,C-7.1D,21.056,1,0.0044,0.0044,24.0,0,0.0,27,4.2475,0
AMZ-04357,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,SU,DCH3,2018-07-30,13:06:11,Dropoff,41.726927,-88.343524,C-6.3B,22.12,1,0.0053,0.0053,44.0,0,0.0,9,4.2475,0
AMZ-04358,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,TF,DCH3,2018-07-30,13:06:11,Dropoff,41.708377,-88.328435,C-6.2C,21.889,1,0.0012,0.0012,29.0,0,0.0,76,4.2475,0
AMZ-04359,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,TG,DCH3,2018-07-30,13:06:11,Dropoff,41.713379,-88.346411,C-6.2B,22.958,2,0.0043,0.0022,42.5,0,0.0,111,4.2475,0
AMZ-04360,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,TQ,DCH3,2018-07-30,13:06:11,Dropoff,41.751414,-88.331621,C-6.3A,20.272,1,0.0009,0.0009,38.0,0,0.0,129,4.2475,0
AMZ-04361,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,TT,DCH3,2018-07-30,13:06:11,Dropoff,41.706986,-88.33816,C-6.1C,22.672,1,0.003,0.003,47.0,0,0.0,91,4.2475,0
AMZ-04362,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,TY,DCH3,2018-07-30,13:06:11,Dropoff,41.755174,-88.342576,C-6.1A,21.034,1,0.0057,0.0057,88.0,0,0.0,172,4.2475,0
AMZ-04363,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,TZ,DCH3,2018-07-30,13:06:11,Dropoff,41.751108,-88.348241,C-6.2A,21.606,1,0.0034,0.0034,48.0,0,0.0,187,4.2475,0
AMZ-04364,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UE,DCH3,2018-07-30,13:06:11,Dropoff,41.711684,-88.322295,C-6.3C,21.265,1,0.0092,0.0092,33.0,0,0.0,60,4.2475,0
AMZ-04365,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UF,DCH3,2018-07-30,13:06:11,Dropoff,41.761703,-88.35495,C-5.2A,21.861,1,0.0042,0.0042,46.0,0,0.0,166,4.2475,0
AMZ-04366,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UM,DCH3,2018-07-30,13:06:11,Dropoff,41.752118,-88.347821,C-6.2A,21.542,1,0.0025,0.0025,38.0,0,0.0,185,4.2475,0
AMZ-04367,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UO,DCH3,2018-07-30,13:06:11,Dropoff,41.753145,-88.33982,C-6.1A,20.872,1,0.0057,0.0057,45.0,0,0.0,177,4.2475,0
AMZ-04368,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UR,DCH3,2018-07-30,13:06:11,Dropoff,41.753553,-88.339823,C-6.1A,20.86,1,0.0014,0.0014,48.0,0,0.0,175,4.2475,0
AMZ-04369,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,US,DCH3,2018-07-30,13:06:11,Dropoff,41.727839,-88.328077,C-7.1D,20.901,1,0.0117,0.0117,64.0,0,0.0,22,4.2475,0
AMZ-04370,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UT,DCH3,2018-07-30,13:06:11,Dropoff,41.758031,-88.34259,C-6.1A,20.956,1,0.0104,0.0104,64.0,0,0.0,170,4.2475,0
AMZ-04371,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UY,DCH3,2018-07-30,13:06:11,Dropoff,41.719537,-88.342611,C-6.2B,22.38,1,0.0079,0.0079,60.0,0,0.0,120,4.2475,0
AMZ-04372,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,UZ,DCH3,2018-07-30,13:06:11,Station,41.803295,-88.097259,SIN_ZONA,0.0,0,0.0,0.0,0.0,0,0.0,0,4.2475,0
AMZ-04373,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,VD,DCH3,2018-07-30,13:06:11,Dropoff,41.75666,-88.346885,C-5.1A,21.338,1,0.0242,0.0242,90.0,0,0.0,137,4.2475,0
AMZ-04374,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,VI,DCH3,2018-07-30,13:06:11,Dropoff,41.709409,-88.344374,C-6.1B,23.003,1,0.0012,0.0012,43.0,0,0.0,96,4.2475,0
AMZ-04375,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,VO,DCH3,2018-07-30,13:06:11,Dropoff,41.760365,-88.363995,C-5.3B,22.626,2,0.0048,0.0024,35.0,0,0.0,198,4.2475,0
AMZ-04376,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,VQ,DCH3,2018-07-30,13:06:11,Dropoff,41.744323,-88.337462,C-6.3A,20.971,1,0.0057,0.0057,34.0,0,0.0,127,4.2475,0
AMZ-04377,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,VR,DCH3,2018-07-30,13:06:11,Dropoff,41.761803,-88.356545,C-5.3A,21.988,1,0.0429,0.0429,97.0,0,0.0,150,4.2475,0
AMZ-04378,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,WJ,DCH3,2018-07-30,13:06:11,Dropoff,41.727161,-88.337608,C-7.1D,21.657,1,0.0044,0.0044,184.0,0,0.0,11,4.2475,0
AMZ-04379,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,WO,DCH3,2018-07-30,13:06:11,Dropoff,41.72402,-88.329226,C-7.1D,21.163,1,0.0134,0.0134,39.0,0,0.0,26,4.2475,0
AMZ-04380,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,WS,DCH3,2018-07-30,13:06:11,Dropoff,41.752293,-88.33869,C-6.1A,20.808,2,0.0226,0.0113,67.5,0,0.0,179,4.2475,0
AMZ-04381,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,WT,DCH3,2018-07-30,13:06:11,Dropoff,41.70708,-88.32568,C-6.3C,21.76,1,0.0018,0.0018,54.0,0,0.0,62,4.2475,0
AMZ-04382,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,WW,DCH3,2018-07-30,13:06:11,Dropoff,41.714097,-88.33901,C-6.3D,22.371,1,0.0275,0.0275,70.0,0,0.0,45,4.2475,0
AMZ-04383,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XC,DCH3,2018-07-30,13:06:11,Dropoff,41.754922,-88.35213,C-5.2A,21.808,1,0.0133,0.0133,51.0,0,0.0,159,4.2475,0
AMZ-04384,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XD,DCH3,2018-07-30,13:06:11,Dropoff,41.721846,-88.332647,C-6.1D,21.522,1,0.0179,0.0179,58.0,0,0.0,37,4.2475,0
AMZ-04385,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XG,DCH3,2018-07-30,13:06:11,Dropoff,41.736112,-88.337135,C-6.3B,21.25,1,0.0011,0.0011,45.0,0,0.0,5,4.2475,0
AMZ-04386,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XI,DCH3,2018-07-30,13:06:11,Dropoff,41.725456,-88.325134,C-7.1D,20.787,1,0.0028,0.0028,40.0,0,0.0,28,4.2475,0
AMZ-04387,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XJ,DCH3,2018-07-30,13:06:11,Dropoff,41.752511,-88.33982,C-6.1A,20.891,1,0.0057,0.0057,57.0,0,0.0,178,4.2475,0
AMZ-04388,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XM,DCH3,2018-07-30,13:06:11,Dropoff,41.76024,-88.34443,C-5.1A,21.046,1,0.0014,0.0014,72.0,0,0.0,145,4.2475,0
AMZ-04389,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XR,DCH3,2018-07-30,13:06:11,Dropoff,41.75133,-88.33982,C-6.3A,20.927,1,0.0095,0.0095,63.0,0,0.0,134,4.2475,0
AMZ-04390,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,XZ,DCH3,2018-07-30,13:06:11,Dropoff,41.744961,-88.342962,C-6.3A,21.383,1,0.0057,0.0057,65.0,0,0.0,126,4.2475,0
AMZ-04391,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,YC,DCH3,2018-07-30,13:06:11,Dropoff,41.717248,-88.342251,C-6.2B,22.461,1,0.0057,0.0057,29.0,0,0.0,115,4.2475,0
AMZ-04392,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,YF,DCH3,2018-07-30,13:06:11,Dropoff,41.760617,-88.352441,C-5.2A,21.684,1,0.0015,0.0015,50.0,0,0.0,163,4.2475,0
AMZ-04393,RouteID_44b4299d-24a9-4153-b081-904d5580cbc5,YH,DCH3,2018-07-30,13:06:11,Dropoff,41.752103,-88.348972,C-6.2A,21.635,1,0.0104,0.0104,213.0,0,0.0,188,4.2475,0
